entry,video,user_name,age,gender_id,country,movementyears,numvideos,whichvideos,overall,reason,ave_valence,stdev_valence,valence,ave_arousal,stdev_arousal,arousal,segment_id,start_time,end_time,laban_effort,emotion,body,cluster
77,10,43,60,F,USA,0,,,"fretfulness, ","body stays in one place, hand movements close to body with quick changes, rising to heart level twice",,,-2,,,6,262,7,11,Flick,excited,hands,
77,10,43,60,F,USA,0,,,"fretfulness, ","body stays in one place, hand movements close to body with quick changes, rising to heart level twice",,,-2,,,6,263,11,13,Punch,angry,arms hands,
77,10,43,60,F,USA,0,,,"fretfulness, ","body stays in one place, hand movements close to body with quick changes, rising to heart level twice",,,-2,,,6,264,13,15,Punch,frustrated,hands head,
83,10,43,60,F,USA,0,,,"fretfulness, ","body stays in one place, hand movements close to body with quick changes, rising to heart level twice",,,-2,,,6,265,15,20,Press,considering,arm head torso,
83,10,43,60,F,USA,0,,,"fretfulness, ","body stays in one place, hand movements close to body with quick changes, rising to heart level twice",,,-2,,,6,266,20,25,Wring,fearful,hands hands,
83,10,43,60,F,USA,0,,,"fretfulness, ","body stays in one place, hand movements close to body with quick changes, rising to heart level twice",,,-2,,,6,267,26,28,Float,calming,head,
83,10,43,60,F,USA,0,,,"fretfulness, ","body stays in one place, hand movements close to body with quick changes, rising to heart level twice",,,-2,,,6,268,29,30,Flick,unsure,hands,
83,10,55,30,M,USA,5,,,"explanation of something, fairly calm, but making a demand","not very dramatic movements, but some expression",,,0,,,4,311,0,12,Float,explanation,all,
91,10,55,30,M,USA,5,,,"explanation of something, fairly calm, but making a demand","not very dramatic movements, but some expression",,,0,,,4,312,12,14.92,Press,proving a point,arms,
98,10,55,30,M,USA,5,,,"explanation of something, fairly calm, but making a demand","not very dramatic movements, but some expression",,,0,,,4,313,16.6,20.8,Float,explanation,arms torso,
98,10,55,30,M,USA,5,,,"explanation of something, fairly calm, but making a demand","not very dramatic movements, but some expression",,,0,,,4,314,21.72,30.08,Wring,nervous,arms hands,
98,10,56,28,F,USA,0,,,"concern,a need to be heard / understood","suddenness / velocity of certain hand gestures, tilting of head while wringing hands",,,-1,,,4,348,0.2,5.59,Flick,expression explanation,arms hands head,
98,10,56,28,F,USA,0,,,"concern,a need to be heard / understood","suddenness / velocity of certain hand gestures, tilting of head while wringing hands",,,-1,,,4,349,6.89,8.1,Flick,expression explanation,arms hands head,
98,10,56,28,F,USA,0,,,"concern,a need to be heard / understood","suddenness / velocity of certain hand gestures, tilting of head while wringing hands",,,-1,,,4,350,8.67,11.87,Float,expression explanation,arms hands head,
98,10,56,28,F,USA,0,,,"concern,a need to be heard / understood","suddenness / velocity of certain hand gestures, tilting of head while wringing hands",,,-1,,,4,351,12.28,13.78,Slash,emphasis ,arms hands head,
104,10,56,28,F,USA,0,,,"concern,a need to be heard / understood","suddenness / velocity of certain hand gestures, tilting of head while wringing hands",,,-1,,,4,352,14.39,15.21,Float,expression explanation,arms hands head,
104,10,56,28,F,USA,0,,,"concern,a need to be heard / understood","suddenness / velocity of certain hand gestures, tilting of head while wringing hands",,,-1,,,4,353,16.71,19,Float,expression explanation,arms hands head,
104,10,56,28,F,USA,0,,,"concern,a need to be heard / understood","suddenness / velocity of certain hand gestures, tilting of head while wringing hands",,,-1,,,4,354,20.05,28.17,Wring,concern,arms hands head,
104,10,31,27,M,USA,0,,,explanatory,drama and dynamic range of motion ,,,0,,,2,413,1.35,3.51,Float,explanatory ,arms legs,
104,10,31,27,M,USA,0,,,explanatory,drama and dynamic range of motion ,,,0,,,2,414,5.4,10.44,Float,explanatory,arms head hips legs,
104,10,31,27,M,USA,0,,,explanatory,drama and dynamic range of motion ,,,0,,,2,415,15.21,19.26,Float,explanatory,arms head hips,
113,10,31,27,M,USA,0,,,explanatory,drama and dynamic range of motion ,,,0,,,2,416,19.62,19.62,Dab,conclusaion ,arms,
113,11,63,28,F,USA,5,4,4 11 12 ,embarrassment and some defensive anger at being reprimanded,subtle movements without much force,0.243243243,1.957149246,-2,4.432432432,1.720792117,3,70,2.99,8.6,Glide,defensive,arms hips legs,
113,11,63,28,F,USA,5,4,4 11 12 ,embarrassment and some defensive anger at being reprimanded,subtle movements without much force,,,-2,,,3,71,10.52,14.66,Flick,anger ,hands head head,
79,11,63,28,F,USA,5,4,4 11 12 ,embarrassment and some defensive anger at being reprimanded,subtle movements without much force,,,-2,,,3,72,23.51,26.83,Float,embarrassment,head hips leg,
74,11,6,55,F,USA,0,6,4 9 11 12 1 ,"patience, interest, confident, relaxed, calm","minimal body movements, no quick abrupt movements",,,3,,,5,211,0,1.39,Dab,patience,hands,
74,11,6,55,F,USA,0,6,4 9 11 12 1 ,"patience, interest, confident, relaxed, calm","minimal body movements, no quick abrupt movements",,,3,,,5,212,1.79,3.25,Flick,explaining interest,hands,
74,11,6,55,F,USA,0,6,4 9 11 12 1 ,"patience, interest, confident, relaxed, calm","minimal body movements, no quick abrupt movements",,,3,,,5,213,3.65,5.25,Wring,concentrating nervous,hands,
74,11,6,55,F,USA,0,6,4 9 11 12 1 ,"patience, interest, confident, relaxed, calm","minimal body movements, no quick abrupt movements",,,3,,,5,214,5.65,8.37,Press,confident,arms,
74,11,6,55,F,USA,0,6,4 9 11 12 1 ,"patience, interest, confident, relaxed, calm","minimal body movements, no quick abrupt movements",,,3,,,5,215,8.77,9.43,Float,relaxed,arms,
74,11,6,55,F,USA,0,6,4 9 11 12 1 ,"patience, interest, confident, relaxed, calm","minimal body movements, no quick abrupt movements",,,3,,,5,216,9.83,10.36,Flick,concentrating,fingers hands,
74,11,6,55,F,USA,0,6,4 9 11 12 1 ,"patience, interest, confident, relaxed, calm","minimal body movements, no quick abrupt movements",,,3,,,5,217,10.76,13.02,Glide,calm,arms,
79,11,62,30,F,USA,25,5,2 10 11 12 ,carefree,person is sitting in hip so they are not very excited. head is moving to the beat of music and arms are pretending to play guitar ,,,2,,,3,333,0,10,Flick,carefree ,arms feet head head,
114,11,43,60,F,USA,0,,,"anger, impatience, ","stance of hands on hips, posture, focus stays the same",,,-4,,,7,269,0,4,Press,exasperation,foot hands hips,
81,11,43,60,F,USA,0,,,"anger, impatience, ","stance of hands on hips, posture, focus stays the same",,,-4,,,7,270,4,6,Glide,assertion,foot,
81,11,43,60,F,USA,0,,,"anger, impatience, ","stance of hands on hips, posture, focus stays the same",,,-4,,,7,271,6,10,Float,impatience,,
81,11,43,60,F,USA,0,,,"anger, impatience, ","stance of hands on hips, posture, focus stays the same",,,-4,,,7,272,10,15,Dab, ,hand head hips,
93,11,43,60,F,USA,0,,,"anger, impatience, ","stance of hands on hips, posture, focus stays the same",,,-4,,,7,273,15,22,Float,anger,hands head,
105,11,43,60,F,USA,0,,,"anger, impatience, ","stance of hands on hips, posture, focus stays the same",,,-4,,,7,274,22,26,Flick, ,footheel,
105,11,43,60,F,USA,0,,,"anger, impatience, ","stance of hands on hips, posture, focus stays the same",,,-4,,,7,275,26,29,Float,anger,leg,
119,11,15,28,F,USA,25,,,boredom,"lack of movement, gestures commonly seen as fidgety",,,0,,,2,357,10,12,Flick,nonchalant ,hand head,
,11,15,28,F,USA,25,,,boredom,"lack of movement, gestures commonly seen as fidgety",,,0,,,2,358,23,27,Glide,impatient,all feet hips,
,11,31,27,M,USA,0,,,patience ,dynamic range of motion and fluidity ,,,0,,,2,421,1.55,8.57,Press,waiting,arms feet hips,
,11,31,27,M,USA,0,,,patience ,dynamic range of motion and fluidity ,,,0,,,2,422,9.48,16.67,Press,patience agitation,arms feet hips,
,11,31,27,M,USA,0,,,patience ,dynamic range of motion and fluidity ,,,0,,,2,423,23.81,29.29,Press,listening,arms feet hips,
,12,63,28,F,USA,5,4,4 11 12 ,confidence and conviction,subtle movements without much force,0.568627451,1.237010945,2,4.352941176,1.610261214,3,73,2.4,6.88,Wring,confidence,arms head shoulders,
,12,63,28,F,USA,5,4,4 11 12 ,confidence and conviction,subtle movements without much force,,,2,,,3,74,8.49,10.9,Float,confidence,arms head hips,
,12,63,28,F,USA,5,4,4 11 12 ,confidence and conviction,subtle movements without much force,,,2,,,3,75,18.84,22.72,Dab,strong conviction,arms head,
,12,63,28,F,USA,5,4,4 11 12 ,confidence and conviction,subtle movements without much force,,,2,,,3,76,29.15,29.8,Slash,confidence,arms hips,
,12,34,37,F,USA,22,4,3 11 12 ,"nervousness, attentiveness",the small movements of the hands seem to indicate that the person is trying to contain their nervousness,,,-1,,,4,104,3.45,18.82,Press,nervousness,hands,
,12,34,38,F,USA,22,4,3 11 12 ,"nervousness, attentiveness",the small movements of the hands seem to indicate that the person is trying to contain their nervousness,,,-1,,,4,105,19.63,25.69,Slash,relief,arms,
,12,3,29,M,USA,10,6,1 10 12 11 9 ,sense of righteousaness or pride maybe about skill with music,laid-back stance,,,3,,,3,119,14.8,23,Float,pride,hands legs,
,12,6,55,F,USA,0,6,4 9 11 12 1 ,"calm, patience, acceptance, explaining","calm movements, no abrupt or quick movements",,,2,,,6,242,0,3.25,Float,explaining patience,hands arms,
,12,6,55,F,USA,0,6,4 9 11 12 1 ,"calm, patience, acceptance, explaining","calm movements, no abrupt or quick movements",,,2,,,6,243,3.65,5.18,Glide,acceptance,leg arms,
,12,6,55,F,USA,0,6,4 9 11 12 1 ,"calm, patience, acceptance, explaining","calm movements, no abrupt or quick movements",,,2,,,6,244,5.58,8.1,Flick,calm,handslegs,
,12,6,55,F,USA,0,6,4 9 11 12 1 ,"calm, patience, acceptance, explaining","calm movements, no abrupt or quick movements",,,2,,,6,245,8.5,10.16,Float,patience,arms,
,12,6,55,F,USA,0,6,4 9 11 12 1 ,"calm, patience, acceptance, explaining","calm movements, no abrupt or quick movements",,,2,,,6,246,10.56,11.96,Flick,explaining patience,hands,
,12,6,55,F,USA,0,6,4 9 11 12 1 ,"calm, patience, acceptance, explaining","calm movements, no abrupt or quick movements",,,2,,,6,247,12.36,13.08,Flick,acceptance,hands,
,12,6,55,F,USA,0,6,4 9 11 12 1 ,"calm, patience, acceptance, explaining","calm movements, no abrupt or quick movements",,,2,,,6,248,13.48,14.81,Flick,acceptance,hands open,
,12,6,55,F,USA,0,6,4 9 11 12 1 ,"calm, patience, acceptance, explaining","calm movements, no abrupt or quick movements",,,2,,,6,249,15.21,15.74,Float,calm,arms leg,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,280,2.04,2.44,Dab,emphasis,arms hands,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,281,2.84,3.72,Flick,calm patience,arms hands,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,282,4.18,4.98,Dab,anticipation,arms fingers hands hips,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,283,5.81,7.34,Glide,patience contemplation,arms hands head legs,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,284,7.6,9.63,Float,patience contemplation calm,arms hips,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,285,9.95,11.5,Press,concern,arms fingers hands,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,286,11.8,13.25,Slash, ,arms hands,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,287,13.84,15.68,Dab,anticipation,arms fingers hands,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,288,15.88,17.44,Dab,anticipation,arms fingers hands hips,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,289,17.74,19.1,Float,patience,arms hands head hips legs,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,290,19.3,20.74,Glide,thinking concern,arms hands head,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,291,21.19,22.74,Slash,emphasis explaining ,arms hands,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,292,23.57,25.13,Press,concern,arms fingers hands,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,293,25.4,27.17,Slash,emphasis explaining ,arms hands,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,294,27.39,28.26,Slash,sigh give up,arms hands,
,12,35,30,F,USA,0,4,1 9 12 ,"emphasis, patience, contemplation,thinking, concern","this is my interpretation, without facial expressions, i'm not too sure",,,0,,,5,295,28.48,29.25,Slash,sigh give up,arms hands,
,12,20,32,M,USA,0,5,2 11 12 9 ,relief,how does anyone know anything,,,1,,,6,323,3.71,14.33,Wring,nervous,hands shoulders,
,12,20,32,M,USA,0,5,2 11 12 9 ,relief,how does anyone know anything,,,1,,,6,324,15.12,16.19,Flick,dismissive,arms hands,
,12,20,32,M,USA,0,5,2 11 12 9 ,relief,how does anyone know anything,,,1,,,6,325,16.97,18.9,Wring,nervous,hands shoulders,
,12,20,32,M,USA,0,5,2 11 12 9 ,relief,how does anyone know anything,,,1,,,6,326,19.75,24.46,Glide,relief,arms head shoulders,
,12,62,30,F,USA,25,5,2 10 11 12 ,discomfort,person is shifting back and forth from hip to hip. playing with fingers and hands,,,-2,,,3,334,0,10,Float,discomfort,arms hands hips,
,12,37,25,F,USA,21,5,3 12 9 4 ,annoyance,very subtle movements,,,-2,,,1,375,2.08,4.21,Float,nervous,armshands,
,12,37,25,F,USA,21,5,3 12 9 4 ,annoyance,very subtle movements,,,-2,,,1,376,15,19,Float,bored,shoulders arms,
,12,37,25,F,USA,21,5,3 12 9 4 ,annoyance,very subtle movements,,,-2,,,1,377,21,28,Press,confused annoyed,all,
,12,14,29,M,USA,0,,,the silver man seems to be speaking in a welcoming and friendly way,the low intensity of the movements,,,1,,,1,282,3.28,7.16,Float,neutral ,hands,
,12,14,29,M,USA,0,,,the silver man seems to be speaking in a welcoming and friendly way,the low intensity of the movements,,,1,,,1,283,9.5,14.94,Float,welcoming,hands,
,12,14,29,M,USA,0,,,the silver man seems to be speaking in a welcoming and friendly way,the low intensity of the movements,,,1,,,1,284,17.68,26.92,Float,friendly,hands,
,12,64,62,M,USA,0,,,questioning,slow speed and limited movements,,,3,,,2,321,8.71,8.9,Slash,calm,arms,
,12,15,28,F,USA,25,,,annoyance?,persistent arm movements and weight of the arm when dropped ,,,1,,,3,359,2,7,Dab,conversational,arms hands,
,12,15,28,F,USA,25,,,annoyance?,persistent arm movements and weight of the arm when dropped ,,,1,,,3,360,27,29,Slash,exasperation,arms,
,12,47,23,F,USA,1,,,sass and aimlessness,i associate all of the flicky gestures with sass and there's no facial expressions to say otherwise,,,0,,,5,424,3.36,5.71,Flick,sass,fingers,
,12,47,23,F,USA,1,,,sass and aimlessness,i associate all of the flicky gestures with sass and there's no facial expressions to say otherwise,,,0,,,5,425,7.24,8.02,Flick,sass,fingers hips,
,12,47,23,F,USA,1,,,sass and aimlessness,i associate all of the flicky gestures with sass and there's no facial expressions to say otherwise,,,0,,,5,426,8.97,14.81,Glide,sass,foot leg,
,12,47,23,F,USA,1,,,sass and aimlessness,i associate all of the flicky gestures with sass and there's no facial expressions to say otherwise,,,0,,,5,427,23.53,27.76,Flick,sass,foot head,
,12,47,23,F,USA,1,,,sass and aimlessness,i associate all of the flicky gestures with sass and there's no facial expressions to say otherwise,,,0,,,5,428,0,1.93,Flick,tired or confused,arm hand,
,12,47,23,F,USA,1,,,sass and aimlessness,i associate all of the flicky gestures with sass and there's no facial expressions to say otherwise,,,0,,,5,429,2.14,2.95,Float,aimless,all,
